NO,주소1,주소2,단지명,전용면적(㎡),평수(전용),계약년월,계약연도,계약월,계약일,거래금액(만원),동,층,건축년도,도로명
7613,온의동,퇴계동,보배,84.74,25.63373465,202203,2022,03,8,18700,-,8,1992,스포츠타운길 529-15
7614,온의동,퇴계동,보배,84.74,25.63373465,202202,2022,02,16,18600,-,7,1992,스포츠타운길 529-15
7615,온의동,퇴계동,춘천센트럴파크푸르지오,84.9855,25.70799806,202110,2021,10,8,58000,-,14,2021,스포츠타운길 501
7616,온의동,퇴계동,한주,84.765,25.64129711,202202,2022,02,19,16800,-,1,1995,스포츠타운길 528-12
7617,온의동,퇴계동,보배,84.74,25.63373465,202202,2022,02,16,16300,-,1,1992,스포츠타운길 529-15
7618,온의동,퇴계동,한주,59.91,18.12269345,202201,2022,01,28,14700,-,11,1995,스포츠타운길 528-12
7619,온의동,퇴계동,온의금호1차,84.57,25.58230988,202202,2022,02,5,24000,-,2,1990,스포츠타운길 535
7620,온의동,퇴계동,춘천센트럴파크푸르지오,59.9277,18.12804767,202201,2022,01,29,36000,-,4,2021,스포츠타운길 501
7621,온의동,퇴계동,한주,59.91,18.12269345,202201,2022,01,26,13600,-,3,1995,스포츠타운길 528-12
7622,온의동,퇴계동,한주,84.765,25.64129711,202112,2021,12,31,17300,-,13,1995,스포츠타운길 528-12
7623,온의동,퇴계동,춘천센트럴파크푸르지오,84.9855,25.70799806,202201,2022,01,16,54800,-,15,2021,스포츠타운길 501
7624,온의동,퇴계동,보배,84.74,25.63373465,202201,2022,01,5,16500,-,12,1992,스포츠타운길 529-15
7625,온의동,퇴계동,보배,84.74,25.63373465,202201,2022,01,14,15500,-,1,1992,스포츠타운길 529-15
7626,온의동,퇴계동,한주,84.765,25.64129711,202201,2022,01,17,17000,-,4,1995,스포츠타운길 528-12
7627,온의동,퇴계동,춘천센트럴파크푸르지오,84.8968,25.68116643,202112,2021,12,23,53000,-,1,2021,스포츠타운길 501
7628,온의동,퇴계동,한주,59.91,18.12269345,202112,2021,12,12,15500,-,10,1995,스포츠타운길 528-12
7629,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202108,2021,08,31,79000,-,21,2015,방송길 70
7630,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202112,2021,12,8,82000,-,34,2015,방송길 70
7631,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202112,2021,12,5,65500,-,21,2015,방송길 70
7632,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202111,2021,11,28,61500,-,35,2015,방송길 70
7633,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202111,2021,11,20,79000,-,4,2015,방송길 70
7634,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202111,2021,11,6,61500,-,3,2015,방송길 70
7635,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202111,2021,11,4,79500,-,16,2015,방송길 70
7636,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202111,2021,11,2,54000,-,13,2015,방송길 70
7637,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202110,2021,10,10,59900,-,21,2015,방송길 70
7638,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202110,2021,10,18,69500,-,35,2015,방송길 70
7639,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202110,2021,10,9,54000,-,12,2015,방송길 70
7640,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202110,2021,10,4,52000,-,13,2015,방송길 70
7641,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202110,2021,10,1,54000,-,16,2015,방송길 70
7642,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202109,2021,09,9,53800,-,14,2015,방송길 70
7643,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202109,2021,09,9,51700,-,7,2015,방송길 70
7644,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202109,2021,09,18,51700,-,6,2015,방송길 70
7645,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202108,2021,08,31,58500,-,11,2015,방송길 70
7646,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202108,2021,08,27,65750,-,37,2015,방송길 70
7647,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202108,2021,08,20,77500,-,23,2015,방송길 70
7648,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202107,2021,07,20,54000,-,21,2015,방송길 70
7649,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202105,2021,05,29,51500,-,20,2015,방송길 70
7650,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202107,2021,07,10,53700,-,24,2015,방송길 70
7651,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202106,2021,06,29,62000,-,23,2015,방송길 70
7652,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202106,2021,06,15,48000,-,4,2015,방송길 70
7653,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202106,2021,06,6,51950,-,6,2015,방송길 70
7654,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202105,2021,05,22,53500,-,24,2015,방송길 70
7655,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202105,2021,05,12,51300,-,32,2015,방송길 70
7656,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202105,2021,05,19,59000,-,13,2015,방송길 70
7657,온의동,퇴계동,온의롯데캐슬스카이클래스,154.142,46.62774518,202105,2021,05,16,80500,-,21,2015,방송길 70
7658,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202105,2021,05,15,54000,-,18,2015,방송길 70
7659,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202105,2021,05,8,51500,-,16,2015,방송길 70
7660,온의동,퇴계동,온의롯데캐슬스카이클래스,125.709,38.02680138,202204,2022,04,16,87000,-,25,2015,방송길 70
7661,온의동,퇴계동,춘천센트럴타워푸르지오,84.9238,25.6893339,202204,2022,04,28,65000,-,22,2022,방송길 77
7662,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202204,2022,04,29,62000,-,11,2015,방송길 70
7663,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202204,2022,04,30,59000,-,18,2015,방송길 70
7664,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202204,2022,04,1,60500,-,3,2015,방송길 70
7665,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202204,2022,04,8,55000,-,5,2015,방송길 70
7666,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202204,2022,04,24,57900,-,12,2015,방송길 70
7667,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202204,2022,04,19,67000,-,34,2015,방송길 70
7668,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202203,2022,03,19,59500,-,10,2015,방송길 70
7669,온의동,퇴계동,온의롯데캐슬스카이클래스,99.629,30.13763688,202111,2021,11,12,61800,-,2,2015,방송길 70
7670,온의동,퇴계동,온의롯데캐슬스카이클래스,84.796,25.65067457,202201,2022,01,26,58500,-,8,2015,방송길 70
7671,온의동,퇴계동,럭키,84.97,25.70330934,202112,2021,12,20,18000,-,10,1993,영서로 2317
7672,온의동,퇴계동,럭키,84.97,25.70330934,202112,2021,12,24,20400,-,7,1993,영서로 2317
7673,온의동,퇴계동,금호3,84.97,25.70330934,202112,2021,12,6,19000,-,7,1994,영서로 2319
7674,온의동,퇴계동,금호3,59.86,18.10756852,202111,2021,11,19,14000,-,12,1994,영서로 2319
7675,온의동,퇴계동,럭키,84.97,25.70330934,202111,2021,11,15,19000,-,9,1993,영서로 2317
7676,온의동,퇴계동,금호3,59.86,18.10756852,202110,2021,10,27,14400,-,10,1994,영서로 2319
7677,온의동,퇴계동,금호3,84.97,25.70330934,202111,2021,11,24,18400,-,6,1994,영서로 2319
7678,온의동,퇴계동,금호3,59.86,18.10756852,202111,2021,11,23,14400,-,8,1994,영서로 2319
7679,온의동,퇴계동,금호3,84.97,25.70330934,202111,2021,11,13,17700,-,5,1994,영서로 2319
7680,온의동,퇴계동,금호3,84.97,25.70330934,202111,2021,11,14,18500,-,8,1994,영서로 2319
7681,온의동,퇴계동,럭키,84.97,25.70330934,202111,2021,11,10,18700,-,15,1993,영서로 2317
7682,온의동,퇴계동,럭키,84.97,25.70330934,202110,2021,10,14,18900,-,9,1993,영서로 2317
7683,온의동,퇴계동,금호3,84.97,25.70330934,202111,2021,11,8,17250,-,12,1994,영서로 2319
7684,온의동,퇴계동,럭키,84.97,25.70330934,202111,2021,11,9,17400,-,7,1993,영서로 2317
7685,온의동,퇴계동,금호3,59.86,18.10756852,202111,2021,11,7,15500,-,8,1994,영서로 2319
7686,온의동,퇴계동,금호3,84.97,25.70330934,202111,2021,11,3,17900,-,9,1994,영서로 2319
7687,온의동,퇴계동,럭키,84.97,25.70330934,202110,2021,10,28,18500,-,14,1993,영서로 2317
7688,온의동,퇴계동,금호3,84.97,25.70330934,202110,2021,10,4,16300,-,2,1994,영서로 2319
7689,온의동,퇴계동,마젤란,84.401,25.53118761,202110,2021,10,22,28000,-,14,2007,영서로 2329
7690,온의동,퇴계동,마젤란,84.401,25.53118761,202110,2021,10,14,26000,-,2,2007,영서로 2329
7691,온의동,퇴계동,럭키,84.97,25.70330934,202110,2021,10,16,17500,-,2,1993,영서로 2317
7692,온의동,퇴계동,금호3,59.86,18.10756852,202110,2021,10,12,13900,-,5,1994,영서로 2319
7693,온의동,퇴계동,마젤란,84.401,25.53118761,202110,2021,10,15,28000,-,4,2007,영서로 2329
7694,온의동,퇴계동,럭키,84.97,25.70330934,202110,2021,10,16,17500,-,2,1993,영서로 2317
7695,온의동,퇴계동,럭키,84.97,25.70330934,202110,2021,10,12,17900,-,2,1993,영서로 2317
7696,온의동,퇴계동,마젤란,84.401,25.53118761,202109,2021,09,23,26700,-,11,2007,영서로 2329
7697,온의동,퇴계동,마젤란,84.8552,25.66858249,202109,2021,09,15,30500,-,15,2007,영서로 2329
7698,온의동,퇴계동,럭키,84.97,25.70330934,202109,2021,09,6,20700,-,9,1993,영서로 2317
7699,온의동,퇴계동,럭키,84.97,25.70330934,202109,2021,09,23,18300,-,15,1993,영서로 2317
7700,온의동,퇴계동,럭키,84.97,25.70330934,202109,2021,09,4,17000,-,7,1993,영서로 2317
7701,온의동,퇴계동,럭키,84.97,25.70330934,202109,2021,09,4,17700,-,3,1993,영서로 2317
7702,온의동,퇴계동,마젤란,84.401,25.53118761,202107,2021,07,20,28500,-,14,2007,영서로 2329
7703,온의동,퇴계동,마젤란,84.8552,25.66858249,202109,2021,09,16,26200,-,2,2007,영서로 2329
7704,온의동,퇴계동,럭키,84.97,25.70330934,202109,2021,09,12,17500,-,14,1993,영서로 2317
7705,온의동,퇴계동,마젤란,84.401,25.53118761,202109,2021,09,7,31800,-,15,2007,영서로 2329
7706,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,19,17000,-,13,1993,영서로 2317
7707,온의동,퇴계동,마젤란,84.401,25.53118761,202108,2021,08,21,32600,-,12,2007,영서로 2329
7708,온의동,퇴계동,럭키,84.97,25.70330934,202107,2021,07,27,15000,-,1,1993,영서로 2317
7709,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,11,16500,-,8,1993,영서로 2317
7710,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,11,18500,-,6,1993,영서로 2317
7711,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,17,17200,-,5,1993,영서로 2317
7712,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,3,18900,-,14,1993,영서로 2317
7713,온의동,퇴계동,금호3,84.97,25.70330934,202108,2021,08,9,15000,-,5,1994,영서로 2319
7714,온의동,퇴계동,럭키,84.97,25.70330934,202108,2021,08,2,15500,-,2,1993,영서로 2317
7715,온의동,퇴계동,마젤란,84.401,25.53118761,202107,2021,07,27,26500,-,7,2007,영서로 2329
7716,온의동,퇴계동,럭키,84.97,25.70330934,202107,2021,07,9,17400,-,13,1993,영서로 2317
7717,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,24,15800,-,2,1993,영서로 2317
7718,온의동,퇴계동,럭키,84.97,25.70330934,202107,2021,07,2,18800,-,15,1993,영서로 2317
7719,온의동,퇴계동,마젤란,84.8552,25.66858249,202107,2021,07,10,26000,-,7,2007,영서로 2329
7720,온의동,퇴계동,럭키,59.96,18.13781838,202106,2021,06,17,15000,-,6,1993,영서로 2317
7721,온의동,퇴계동,마젤란,84.401,25.53118761,202107,2021,07,8,26000,-,6,2007,영서로 2329
7722,온의동,퇴계동,럭키,84.97,25.70330934,202107,2021,07,5,17400,-,5,1993,영서로 2317
7723,온의동,퇴계동,럭키,84.97,25.70330934,202107,2021,07,5,18400,-,9,1993,영서로 2317
7724,온의동,퇴계동,마젤란,84.8552,25.66858249,202107,2021,07,7,25000,-,9,2007,영서로 2329
7725,온의동,퇴계동,마젤란,84.8552,25.66858249,202107,2021,07,6,26000,-,6,2007,영서로 2329
7726,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,16,15800,-,5,1993,영서로 2317
7727,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,11,15900,-,13,1993,영서로 2317
7728,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,23,17500,-,3,1993,영서로 2317
7729,온의동,퇴계동,온의금호1차,72.24,21.85250166,202112,2021,12,13,17500,-,3,1990,스포츠타운길 535
7730,온의동,퇴계동,보배,126.57,38.28725271,202112,2021,12,4,19700,-,1,1992,스포츠타운길 529-15
7731,온의동,퇴계동,한주,59.91,18.12269345,202112,2021,12,2,14800,-,9,1995,스포츠타운길 528-12
7732,온의동,퇴계동,보배,84.74,25.63373465,202111,2021,11,6,17000,-,8,1992,스포츠타운길 529-15
7733,온의동,퇴계동,보배,84.74,25.63373465,202111,2021,11,5,16500,-,3,1992,스포츠타운길 529-15
7734,온의동,퇴계동,한주,59.91,18.12269345,202111,2021,11,5,15000,-,12,1995,스포츠타운길 528-12
7735,온의동,퇴계동,한주,59.91,18.12269345,202111,2021,11,2,15200,-,12,1995,스포츠타운길 528-12
7736,온의동,퇴계동,온의금호1차,72.24,21.85250166,202110,2021,10,28,19500,-,13,1990,스포츠타운길 535
7737,온의동,퇴계동,한주,84.765,25.64129711,202110,2021,10,28,16350,-,10,1995,스포츠타운길 528-12
7738,온의동,퇴계동,온의금호1차,72.24,21.85250166,202110,2021,10,2,16900,-,2,1990,스포츠타운길 535
7739,온의동,퇴계동,온의금호1차,72.24,21.85250166,202110,2021,10,20,15000,-,1,1990,스포츠타운길 535
7740,온의동,퇴계동,보배,84.74,25.63373465,202110,2021,10,23,15000,-,5,1992,스포츠타운길 529-15
7741,온의동,퇴계동,보배,84.74,25.63373465,202108,2021,08,27,17000,-,7,1992,스포츠타운길 529-15
7742,온의동,퇴계동,보배,84.74,25.63373465,202110,2021,10,2,16800,-,6,1992,스포츠타운길 529-15
7743,온의동,퇴계동,보배,84.74,25.63373465,202110,2021,10,6,17300,-,5,1992,스포츠타운길 529-15
7744,온의동,퇴계동,한주,59.91,18.12269345,202110,2021,10,9,13000,-,7,1995,스포츠타운길 528-12
7745,온의동,퇴계동,한주,59.91,18.12269345,202109,2021,09,24,15000,-,8,1995,스포츠타운길 528-12
7746,온의동,퇴계동,한주,59.91,18.12269345,202109,2021,09,23,14500,-,7,1995,스포츠타운길 528-12
7747,온의동,퇴계동,온의금호1차,72.24,21.85250166,202109,2021,09,9,17000,-,6,1990,스포츠타운길 535
7748,온의동,퇴계동,온의금호1차,84.57,25.58230988,202106,2021,06,17,22300,-,10,1990,스포츠타운길 535
7749,온의동,퇴계동,온의금호1차,84.57,25.58230988,202109,2021,09,13,16000,-,13,1990,스포츠타운길 535
7750,온의동,퇴계동,온의금호1차,84.57,25.58230988,202109,2021,09,11,23000,-,11,1990,스포츠타운길 535
7751,온의동,퇴계동,한주,84.765,25.64129711,202109,2021,09,6,15200,-,2,1995,스포츠타운길 528-12
7752,온의동,퇴계동,한주,84.765,25.64129711,202109,2021,09,4,16000,-,6,1995,스포츠타운길 528-12
7753,온의동,퇴계동,한주,84.765,25.64129711,202109,2021,09,2,15800,-,6,1995,스포츠타운길 528-12
7754,온의동,퇴계동,한주,84.765,25.64129711,202109,2021,09,7,15500,-,10,1995,스포츠타운길 528-12
7755,온의동,퇴계동,온의금호1차,84.57,25.58230988,202108,2021,08,21,21900,-,4,1990,스포츠타운길 535
7756,온의동,퇴계동,한주,59.91,18.12269345,202108,2021,08,25,14300,-,14,1995,스포츠타운길 528-12
7757,온의동,퇴계동,보배,84.74,25.63373465,202108,2021,08,18,14500,-,5,1992,스포츠타운길 529-15
7758,온의동,퇴계동,한주,71.475,21.62109021,202108,2021,08,19,12000,-,1,1995,스포츠타운길 528-12
7759,온의동,퇴계동,한주,71.475,21.62109021,202108,2021,08,17,13200,-,6,1995,스포츠타운길 528-12
7760,온의동,퇴계동,한주,84.765,25.64129711,202108,2021,08,3,15800,-,3,1995,스포츠타운길 528-12
7761,온의동,퇴계동,보배,84.74,25.63373465,202108,2021,08,3,16500,-,3,1992,스포츠타운길 529-15
7762,온의동,퇴계동,온의금호1차,72.24,21.85250166,202108,2021,08,12,14500,-,1,1990,스포츠타운길 535
7763,온의동,퇴계동,한주,84.765,25.64129711,202107,2021,07,31,15700,-,3,1995,스포츠타운길 528-12
7764,온의동,퇴계동,온의금호1차,72.24,21.85250166,202108,2021,08,3,15600,-,3,1990,스포츠타운길 535
7765,온의동,퇴계동,온의금호1차,84.57,25.58230988,202107,2021,07,24,20000,-,6,1990,스포츠타운길 535
7766,온의동,퇴계동,온의금호1차,72.24,21.85250166,202107,2021,07,22,17700,-,4,1990,스포츠타운길 535
7767,온의동,퇴계동,보배,84.74,25.63373465,202107,2021,07,20,16000,-,8,1992,스포츠타운길 529-15
7768,온의동,퇴계동,한주,84.765,25.64129711,202107,2021,07,15,16600,-,14,1995,스포츠타운길 528-12
7769,온의동,퇴계동,보배,84.74,25.63373465,202107,2021,07,3,16900,-,11,1992,스포츠타운길 529-15
7770,온의동,퇴계동,보배,84.74,25.63373465,202107,2021,07,14,15500,-,7,1992,스포츠타운길 529-15
7771,온의동,퇴계동,온의금호1차,72.24,21.85250166,202107,2021,07,5,17400,-,8,1990,스포츠타운길 535
7772,온의동,퇴계동,온의금호1차,84.57,25.58230988,202107,2021,07,9,21000,-,10,1990,스포츠타운길 535
7773,온의동,퇴계동,한주,59.91,18.12269345,202107,2021,07,5,14400,-,6,1995,스포츠타운길 528-12
7774,온의동,퇴계동,온의금호1차,84.57,25.58230988,202107,2021,07,2,20950,-,2,1990,스포츠타운길 535
7775,온의동,퇴계동,한주,84.765,25.64129711,202106,2021,06,27,15700,-,6,1995,스포츠타운길 528-12
7776,온의동,퇴계동,보배,84.74,25.63373465,202106,2021,06,15,16500,-,5,1992,스포츠타운길 529-15
7777,온의동,퇴계동,보배,84.74,25.63373465,202106,2021,06,14,15500,-,5,1992,스포츠타운길 529-15
7778,온의동,퇴계동,보배,84.74,25.63373465,202106,2021,06,8,16300,-,9,1992,스포츠타운길 529-15
